cik,filing_date,form,year,quarter,month,asset_retirement_attention,business_combinations_attention,cash_attention,collaborative_arrangements_attention,commitments_and_contingencies_attention,compensation_attention,consolidation_attention,debt_attention,deferred_revenue_attention,derivatives_and_hedging_attention,equity_attention,fair_value_attention,financial_services_attention,goodwill_and_intangibles_attention,insurance_attention,inventory_attention,investment_attention,leases_attention,liabilities_attention,oil_and_gas_attention,other_assets_attention,pension_and_post_employment_attention,PPE_attention,real_estate_attention,receivables_attention,related_party_attention,research_and_development_attention,restructuring_attention,revenue_attention,tax_attention,transfers_and_servicing_attention,warranties_and_guarantees_attention,asset_retirement_sentiment,business_combinations_sentiment,cash_sentiment,collaborative_arrangements_sentiment,commitments_and_contingencies_sentiment,compensation_sentiment,consolidation_sentiment,debt_sentiment,deferred_revenue_sentiment,derivatives_and_hedging_sentiment,equity_sentiment,fair_value_sentiment,financial_services_sentiment,goodwill_and_intangibles_sentiment,insurance_sentiment,inventory_sentiment,investment_sentiment,leases_sentiment,liabilities_sentiment,oil_and_gas_sentiment,other_assets_sentiment,pension_and_post_employment_sentiment,PPE_sentiment,real_estate_sentiment,receivables_sentiment,related_party_sentiment,research_and_development_sentiment,restructuring_sentiment,revenue_sentiment,tax_sentiment,transfers_and_servicing_sentiment,warranties_and_guarantees_sentiment
0000009672,1994-11-10,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.0,0.00872093023255814,0.0,0.0,0.0,0.029069767441860465,0.01744186046511628,0.0,0.0,0.005813953488372093,0.0,0.0,0.040697674418604654,0.0,0.0,0.0,0.0,0.0029069767441860465,0.005813953488372093,0.0,0.03197674418604651,0.0,0.0,0.040697674418604654,0.0,0.00872093023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000811716,1994-11-15,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,0.0,0.013422818791946308,0.0,0.006711409395973154,0.013422818791946308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,0.0,0.013422818791946308,0.013422818791946308,0.0,0.020134228187919462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0
0000025373,1994-12-09,10-Q,1994,QTR4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297029702970297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000072316,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.005681818181818182,0.0,0.022727272727272728,0.0,0.0,0.017045454545454544,0.005681818181818182,0.0,0.017045454545454544,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0000798533,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0000046195,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.0,0.05056179775280899,0.0,0.0056179775280898875,0.0,0.0,0.0449438202247191,0.0,0.0056179775280898875,0.0,0.0,0.0,0.016853932584269662,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0056179775280898875,0.03932584269662921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000825336,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.010638297872340425,0.0,0.010638297872340425,0.010638297872340425,0.0,0.0,0.010638297872340425,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.05319148936170213,0.010638297872340425,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000040888,1994-10-12,10-Q,1994,QTR4,10,0.028089887640449437,0.011235955056179775,0.0,0.0,0.0898876404494382,0.016853932584269662,0.0,0.033707865168539325,0.0,0.0056179775280898875,0.028089887640449437,0.0,0.0,0.0,0.0,0.0056179775280898875,0.011235955056179775,0.0,0.011235955056179775,0.0,0.0,0.02247191011235955,0.0056179775280898875,0.0,0.0056179775280898875,0.0056179775280898875,0.0,0.011235955056179775,0.0056179775280898875,0.011235955056179775,0.0056179775280898875,0.0,0.0,0.5,0.0,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0000925498,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0047169811320754715,0.0,0.0,0.014150943396226415,0.0047169811320754715,0.0,0.0047169811320754715,0.0,0.0,0.014150943396226415,0.0,0.0,0.0047169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014150943396226415,0.0047169811320754715,0.0047169811320754715,0.0,0.0,0.0,0.009433962264150943,0.0047169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000310764,1994-11-09,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.010638297872340425,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000018783,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.03529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.011764705882352941,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000047518,1994-10-11,10-Q,1994,QTR4,10,0.0,0.007042253521126761,0.0,0.0,0.014084507042253521,0.007042253521126761,0.0,0.007042253521126761,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0000205520,1994-11-08,10-Q,1994,QTR4,11,0.0,0.00847457627118644,0.0,0.0,0.00847457627118644,0.01694915254237288,0.0,0.025423728813559324,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000351116,1994-10-28,10-Q,1994,QTR4,10,0.0,0.006493506493506494,0.0,0.0,0.006493506493506494,0.01948051948051948,0.0,0.025974025974025976,0.0,0.032467532467532464,0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.05194805194805195,0.0,0.0,0.012987012987012988,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,0.0
0000037076,1994-11-14,10-Q,1994,QTR4,11,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.027777777777777776,0.006944444444444444,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.027777777777777776,0.0,0.0,0.0,0.006944444444444444,0.0,0.020833333333333332,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
0000771950,1994-11-04,10-Q,1994,QTR4,11,0.0,0.0070921985815602835,0.0070921985815602835,0.0,0.0,0.014184397163120567,0.0,0.028368794326241134,0.0,0.0,0.03546099290780142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.028368794326241134,0.0070921985815602835,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
0000028729,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.016574585635359115,0.0,0.0,0.0055248618784530384,0.0,0.0,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016574585635359115,0.016574585635359115,0.0,0.0055248618784530384,0.0,0.0,0.0055248618784530384,0.0,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000845091,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.016666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000069680,1994-11-10,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.010526315789473684,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
0000058091,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0000914169,1994-11-29,10-K,1994,QTR4,11,0.0,0.007702182284980745,0.0012836970474967907,0.0,0.011553273427471117,0.011553273427471117,0.0,0.028241335044929396,0.0,0.0038510911424903724,0.012836970474967908,0.0012836970474967907,0.0,0.007702182284980745,0.0,0.0012836970474967907,0.0012836970474967907,0.0025673940949935813,0.0012836970474967907,0.0012836970474967907,0.0,0.0038510911424903724,0.0038510911424903724,0.0,0.0012836970474967907,0.0012836970474967907,0.0,0.006418485237483954,0.0,0.0025673940949935813,0.0,0.0,0.0,0.5,0.0,0.0,-0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
0000036104,1994-11-09,10-Q,1994,QTR4,11,0.0,0.022364217252396165,0.0,0.0,0.0,0.019169329073482427,0.0,0.006389776357827476,0.0,0.02875399361022364,0.022364217252396165,0.003194888178913738,0.0,0.0,0.0,0.0,0.009584664536741214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04472843450479233,0.0,0.0,0.0,0.0,0.009584664536741214,0.003194888178913738,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0000029917,1994-11-08,10-Q,1994,QTR4,11,0.0,0.0,0.00881057268722467,0.0,0.16299559471365638,0.004405286343612335,0.0,0.00881057268722467,0.0,0.0,0.01762114537444934,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.0,0.004405286343612335,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,-0.08108108108108109,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000914168,1994-11-29,10-K,1994,QTR4,11,0.0,0.007702182284980745,0.0012836970474967907,0.0,0.011553273427471117,0.011553273427471117,0.0,0.028241335044929396,0.0,0.0038510911424903724,0.012836970474967908,0.0012836970474967907,0.0,0.007702182284980745,0.0,0.0012836970474967907,0.0012836970474967907,0.0025673940949935813,0.0012836970474967907,0.0012836970474967907,0.0,0.0038510911424903724,0.0038510911424903724,0.0,0.0012836970474967907,0.0012836970474967907,0.0,0.006418485237483954,0.0,0.0025673940949935813,0.0,0.0,0.0,0.5,0.0,0.0,-0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
0000780053,1994-11-14,10-Q,1994,QTR4,11,0.0,0.004149377593360996,0.0,0.0,0.008298755186721992,0.0,0.0,0.012448132780082987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004149377593360996,0.012448132780082987,0.0,0.0,0.0,0.0,0.0,0.004149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000086115,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.008130081300813009,0.024390243902439025,0.008130081300813009,0.04065040650406504,0.0,0.0,0.056910569105691054,0.0,0.0,0.0,0.0,0.0,0.016260162601626018,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3333333333333333,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000752302,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.023809523809523808,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
0000024491,1994-11-07,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.0,0.02197802197802198,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000046738,1994-11-07,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.031007751937984496,0.0,0.046511627906976744,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.015503875968992248,0.0,0.015503875968992248,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.5,0.0,0.5,0.0,0.0
0000771729,1994-11-18,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04093567251461988,0.011695906432748537,0.0,0.029239766081871343,0.0,0.0,0.0,0.0,0.005847953216374269,0.0,0.0,0.005847953216374269,0.0,0.0,0.005847953216374269,0.0,0.0,0.005847953216374269,0.0,0.0,0.005847953216374269,0.011695906432748537,0.011695906432748537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0000766421,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.03614457831325301,0.012048192771084338,0.0,0.024096385542168676,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000041289,1994-12-16,10-Q,1994,QTR4,12,0.0,0.0,0.006756756756756757,0.0,0.0,0.006756756756756757,0.0,0.013513513513513514,0.0,0.0,0.02027027027027027,0.0,0.0,0.0,0.0,0.006756756756756757,0.033783783783783786,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0
0000078239,1994-12-14,10-Q,1994,QTR4,12,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.0,0.016666666666666666,0.0,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.005555555555555556,0.0,0.0,0.0,0.0,0.005555555555555556,0.005555555555555556,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0000088121,1994-10-25,10-Q,1994,QTR4,10,0.0,0.0,0.0,0.0,0.009259259259259259,0.004629629629629629,0.0,0.009259259259259259,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.004629629629629629,0.004629629629629629,0.0,0.0,0.004629629629629629,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0000072945,1994-11-14,10-Q,1994,QTR4,11,0.0,0.008620689655172414,0.0,0.0,0.021551724137931036,0.004310344827586207,0.0,0.004310344827586207,0.0,0.0,0.01293103448275862,0.0,0.0,0.004310344827586207,0.0,0.004310344827586207,0.004310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000106135,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.018404907975460124,0.0,0.0,0.012269938650306749,0.006134969325153374,0.0,0.03680981595092025,0.0,0.0,0.0,0.0,0.0,0.0,0.012269938650306749,0.0,0.0,0.0,0.0,0.0,0.012269938650306749,0.012269938650306749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000216275,1994-12-13,10-Q,1994,QTR4,12,0.0,0.0,0.0,0.0,0.030303030303030304,0.020202020202020204,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000105634,1994-10-07,10-Q,1994,QTR4,10,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
0000354964,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.025056947608200455,0.01366742596810934,0.0,0.0,0.0,0.0,0.011389521640091117,0.0,0.0,0.0,0.0,0.0,0.015945330296127564,0.002277904328018223,0.0,0.0,0.0,0.0,0.002277904328018223,0.0,0.022779043280182234,0.0,0.0,0.0,0.0,0.00683371298405467,0.011389521640091117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.0
0000808513,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.017857142857142856,0.011904761904761904,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.011904761904761904,0.0,0.0,0.0,0.02976190476190476,0.0,0.005952380952380952,0.0,0.0,0.0,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
